reference_area,counterpart_area,TIME_PERIOD,OBS_VALUE
Italy,Morocco,2016,1435.6
Italy,Morocco,2017,1546.3
Italy,Morocco,2018,1750.6
Italy,Morocco,2019,1633.9
Italy,Morocco,2020,1357.0
Italy,Myanmar,1997,100.3
Italy,Myanmar,1998,87.5
Italy,Myanmar,1999,85.6
Italy,Myanmar,2000,91.4
Italy,Myanmar,2001,6.6
Italy,Myanmar,2002,90.5
Italy,Myanmar,2003,66.4
Italy,Myanmar,2004,59.4
Italy,Myanmar,2005,59.1
Italy,Myanmar,2006,76.9
Italy,Myanmar,2007,101.7
Italy,Myanmar,2008,113.8
Italy,Myanmar,2009,134.1
Italy,Myanmar,2010,9.200000000000001
Italy,Myanmar,2011,21.9
Italy,Myanmar,2012,13.6
Italy,Myanmar,2013,65.8
Italy,Myanmar,2014,78.3
Italy,Myanmar,2015,25.900000000000002
Italy,Myanmar,2016,43.7
Italy,Myanmar,2017,98.4
Italy,Myanmar,2018,101.8
Italy,Myanmar,2019,59.300000000000004
Italy,Myanmar,2020,162.8
Italy,Netherlands,1997,2243.5
Italy,Netherlands,1998,2144.1
Italy,Netherlands,1999,2067.8
Italy,Netherlands,2000,1813.8999999999999
Italy,Netherlands,2001,1748.4
Italy,Netherlands,2002,1860.8
Italy,Netherlands,2003,2275.2999999999997
Italy,Netherlands,2004,2437.3
Italy,Netherlands,2005,2527.9
Italy,Netherlands,2006,2804.7999999999997
Italy,Netherlands,2007,3222.0
Italy,Netherlands,2008,3593.1
Italy,Netherlands,2009,2587.6
Italy,Netherlands,2010,2423.3
Italy,Netherlands,2011,3093.2000000000003
Italy,Netherlands,2012,2539.9
Italy,Netherlands,2013,2714.0
Italy,Netherlands,2014,2711.8
Italy,Netherlands,2015,3181.5
Italy,Netherlands,2016,3012.0
Italy,Netherlands,2017,3292.0
Italy,Netherlands,2018,3691.8
Italy,Netherlands,2019,3804.2
Italy,Netherlands,2020,3518.2
Italy,New Zealand,1997,245.0
Italy,New Zealand,1998,220.9
Italy,New Zealand,1999,222.5
Italy,New Zealand,2000,225.5
Italy,New Zealand,2001,250.3
Italy,New Zealand,2002,280.3
Italy,New Zealand,2003,328.9
Italy,New Zealand,2004,405.29999999999995
Italy,New Zealand,2005,446.4
Italy,New Zealand,2006,412.1
Italy,New Zealand,2007,511.2
Italy,New Zealand,2008,532.3000000000001
Italy,New Zealand,2009,350.59999999999997
Italy,New Zealand,2010,370.8
Italy,New Zealand,2011,477.7
Italy,New Zealand,2012,482.0
Italy,New Zealand,2013,558.3
Italy,New Zealand,2014,584.4
Italy,New Zealand,2015,522.6
Italy,New Zealand,2016,573.6
Italy,New Zealand,2017,628.3
Italy,New Zealand,2018,692.6
Italy,New Zealand,2019,702.5
Italy,New Zealand,2020,616.3
Italy,Nigeria,1997,311.5
Italy,Nigeria,1998,301.2
Italy,Nigeria,1999,166.9
Italy,Nigeria,2000,195.7
Italy,Nigeria,2001,355.2
Italy,Nigeria,2002,355.8
Italy,Nigeria,2003,699.1
Italy,Nigeria,2004,202.4
Italy,Nigeria,2005,300.9
Italy,Nigeria,2006,557.9
Italy,Nigeria,2007,879.4
Italy,Nigeria,2008,826.1999999999999
Italy,Nigeria,2009,748.0
Italy,Nigeria,2010,1918.3
Italy,Nigeria,2011,2362.3
Italy,Nigeria,2012,704.5
Italy,Nigeria,2013,809.5
Italy,Nigeria,2014,891.5
Italy,Nigeria,2015,847.3
Italy,Nigeria,2016,571.6999999999999
Italy,Nigeria,2017,759.6
Italy,Nigeria,2018,1169.2
Italy,Nigeria,2019,1229.6
Italy,Nigeria,2020,836.6999999999999
Italy,Norway,1997,964.7
Italy,Norway,1998,1033.2
Italy,Norway,1999,901.0999999999999
Italy,Norway,2000,789.3000000000001
Italy,Norway,2001,811.9
Italy,Norway,2002,934.8
Italy,Norway,2003,1146.8
Italy,Norway,2004,1375.6000000000001
Italy,Norway,2005,1390.8999999999999
Italy,Norway,2006,1681.5
Italy,Norway,2007,1967.0
Italy,Norway,2008,2303.9
Italy,Norway,2009,1549.1
Italy,Norway,2010,1642.0
Italy,Norway,2011,1728.9
Italy,Norway,2012,1820.2
Italy,Norway,2013,1913.6000000000001
Italy,Norway,2014,1894.5
Italy,Norway,2015,1601.5
Italy,Norway,2016,1487.0
Italy,Norway,2017,1540.5
Italy,Norway,2018,1814.9
Italy,Norway,2019,1802.2
Italy,Norway,2020,1606.9
Italy,Pakistan,1997,317.40000000000003
Italy,Pakistan,1998,320.59999999999997
Italy,Pakistan,1999,299.4
Italy,Pakistan,2000,303.5
Italy,Pakistan,2001,330.1
Italy,Pakistan,2002,374.7
Italy,Pakistan,2003,220.0
Italy,Pakistan,2004,252.39999999999998
Italy,Pakistan,2005,338.2
Italy,Pakistan,2006,429.7
Italy,Pakistan,2007,504.2
Italy,Pakistan,2008,504.2
Italy,Pakistan,2009,524.9
Italy,Pakistan,2010,367.90000000000003
Italy,Pakistan,2011,366.1
Italy,Pakistan,2012,374.1
Italy,Pakistan,2013,380.4
Italy,Pakistan,2014,338.7
Italy,Pakistan,2015,355.8
Italy,Pakistan,2016,438.7
Italy,Pakistan,2017,516.3
Italy,Pakistan,2018,485.80000000000007
Italy,Pakistan,2019,359.2
Italy,Pakistan,2020,361.7
Italy,Peru,1997,172.0
Italy,Peru,1998,155.70000000000002
Italy,Peru,1999,106.3
Italy,Peru,2000,113.3
Italy,Peru,2001,127.60000000000001
Italy,Peru,2002,136.2
Italy,Peru,2003,202.1
Italy,Peru,2004,180.1
Italy,Peru,2005,194.9
Italy,Peru,2006,216.6
Italy,Peru,2007,344.5
Italy,Peru,2008,645.0
Italy,Peru,2009,346.2
Italy,Peru,2010,362.1
Italy,Peru,2011,509.70000000000005
Italy,Peru,2012,596.6999999999999
Italy,Peru,2013,601.1
Italy,Peru,2014,514.2
Italy,Peru,2015,510.0
Italy,Peru,2016,569.9
Italy,Peru,2017,505.2
Italy,Peru,2018,507.1
Italy,Peru,2019,548.2
Italy,Peru,2020,448.3
Italy,Philippines,1997,293.1
Italy,Philippines,1998,203.1
Italy,Philippines,1999,172.1
Italy,Philippines,2000,118.6
Italy,Philippines,2001,105.3
Italy,Philippines,2002,110.69999999999999
Italy,Philippines,2003,113.6
Italy,Philippines,2004,108.1
Italy,Philippines,2005,123.8
Italy,Philippines,2006,118.0
Italy,Philippines,2007,156.6
Italy,Philippines,2008,166.3
Italy,Philippines,2009,131.4
Italy,Philippines,2010,130.70000000000002
Italy,Philippines,2011,208.3
Italy,Philippines,2012,178.2
Italy,Philippines,2013,198.5
Italy,Philippines,2014,204.6
Italy,Philippines,2015,263.6
Italy,Philippines,2016,325.0
Italy,Philippines,2017,418.6
Italy,Philippines,2018,424.40000000000003
Italy,Philippines,2019,695.2
Italy,Philippines,2020,435.9
Italy,Poland,1997,3017.8
Italy,Poland,1998,3273.2000000000003
Italy,Poland,1999,3007.3
Italy,Poland,2000,3266.5
Italy,Poland,2001,3178.3
Italy,Poland,2002,3607.8
Italy,Poland,2003,4645.3
Italy,Poland,2004,5136.3
Italy,Poland,2005,5236.3
Italy,Poland,2006,6433.0
Italy,Poland,2007,8658.6
Italy,Poland,2008,11207.0
Italy,Poland,2009,7877.8
Italy,Poland,2010,7673.5
Italy,Poland,2011,8522.0
Italy,Poland,2012,7401.3
Italy,Poland,2013,7862.400000000001
Italy,Poland,2014,8177.0
Italy,Poland,2015,7146.0
Italy,Poland,2016,7143.2
Italy,Poland,2017,7913.900000000001
Italy,Poland,2018,9396.4
Italy,Poland,2019,9214.2
Italy,Poland,2020,8991.5
Italy,Portugal,1997,2293.0
Italy,Portugal,1998,2433.1
Italy,Portugal,1999,2416.3
Italy,Portugal,2000,2323.6
Italy,Portugal,2001,2217.7
Italy,Portugal,2002,2212.9
Italy,Portugal,2003,2501.2999999999997
Italy,Portugal,2004,2900.0
Italy,Portugal,2005,2671.8
Italy,Portugal,2006,2989.3
Italy,Portugal,2007,3213.7
Italy,Portugal,2008,3593.4
Italy,Portugal,2009,2609.4
Italy,Portugal,2010,2860.7000000000003
Italy,Portugal,2011,2932.7
Italy,Portugal,2012,2399.4
Italy,Portugal,2013,2453.0
Italy,Portugal,2014,2607.7
Italy,Portugal,2015,2286.8
Italy,Portugal,2016,2349.9
Italy,Portugal,2017,2704.9
Italy,Portugal,2018,2941.7999999999997
Italy,Portugal,2019,2824.8999999999996
Italy,Portugal,2020,2611.0
Italy,Romania,1997,1030.7
Italy,Romania,1998,1189.8
Italy,Romania,1999,1048.6
Italy,Romania,2000,1010.1
Italy,Romania,2001,1302.7
Italy,Romania,2002,1434.8999999999999
Italy,Romania,2003,1990.0
Italy,Romania,2004,2551.1
Italy,Romania,2005,2928.6
Italy,Romania,2006,3714.9
Italy,Romania,2007,4772.4
Italy,Romania,2008,5576.6
Italy,Romania,2009,3177.2999999999997
Italy,Romania,2010,3769.0
Italy,Romania,2011,4321.8
Italy,Romania,2012,3767.8
Italy,Romania,2013,3903.1
Italy,Romania,2014,4283.5
Italy,Romania,2015,3882.2999999999997
Italy,Romania,2016,3935.0
Italy,Romania,2017,4512.4
Italy,Romania,2018,5098.4
Italy,Romania,2019,5002.6
Italy,Romania,2020,4747.8
Italy,Russia,1997,3773.7999999999997
Italy,Russia,1998,2280.4
Italy,Russia,1999,1424.7
Italy,Russia,2000,1779.2
Italy,Russia,2001,2225.7
Italy,Russia,2002,2705.1
Italy,Russia,2003,2903.0
Italy,Russia,2004,3792.3
Italy,Russia,2005,5111.7
Italy,Russia,2006,6307.0
Italy,Russia,2007,8646.4
Italy,Russia,2008,10857.8
Italy,Russia,2009,7502.099999999999
Italy,Russia,2010,8887.7
Italy,Russia,2011,11173.6
Italy,Russia,2012,10403.5
Italy,Russia,2013,11059.7
Italy,Russia,2014,9869.9
Italy,Russia,2015,6287.599999999999
Italy,Russia,2016,5708.8
Italy,Russia,2017,7822.3
Italy,Russia,2018,8265.2
Italy,Russia,2019,8315.4
Italy,Russia,2020,7618.400000000001
Italy,Saudi Arabia,1997,968.0
Italy,Saudi Arabia,1998,1025.2
Italy,Saudi Arabia,1999,904.7
Italy,Saudi Arabia,2000,1072.5
Italy,Saudi Arabia,2001,1073.5
Italy,Saudi Arabia,2002,1180.2
Italy,Saudi Arabia,2003,1249.8999999999999
Italy,Saudi Arabia,2004,1291.5
Italy,Saudi Arabia,2005,1946.2
Italy,Saudi Arabia,2006,2372.2999999999997
Italy,Saudi Arabia,2007,3580.2
Italy,Saudi Arabia,2008,4171.3
Italy,Saudi Arabia,2009,3024.5
Italy,Saudi Arabia,2010,3117.0
Italy,Saudi Arabia,2011,3915.9999999999995
Italy,Saudi Arabia,2012,3809.2000000000003
Italy,Saudi Arabia,2013,4479.5
Italy,Saudi Arabia,2014,4810.2
Italy,Saudi Arabia,2015,4555.7
Italy,Saudi Arabia,2016,4122.099999999999
Italy,Saudi Arabia,2017,4185.6
Italy,Saudi Arabia,2018,4188.3
Italy,Saudi Arabia,2019,3418.8
Italy,Saudi Arabia,2020,2829.6
Italy,Senegal,1997,26.8
Italy,Senegal,1998,27.9
Italy,Senegal,1999,53.9
Italy,Senegal,2000,27.9
Italy,Senegal,2001,36.4
Italy,Senegal,2002,46.7
Italy,Senegal,2003,53.7
Italy,Senegal,2004,61.199999999999996
Italy,Senegal,2005,71.5
Italy,Senegal,2006,71.0
Italy,Senegal,2007,78.2
Italy,Senegal,2008,99.3
Italy,Senegal,2009,86.4
Italy,Senegal,2010,68.8
Italy,Senegal,2011,106.3
Italy,Senegal,2012,88.9
Italy,Senegal,2013,84.2
Italy,Senegal,2014,72.89999999999999
Italy,Senegal,2015,81.2
Italy,Senegal,2016,84.7
Italy,Senegal,2017,96.9
Italy,Senegal,2018,153.6
Italy,Senegal,2019,98.39999999999999
Italy,Senegal,2020,124.7
Italy,Singapore,1997,840.5
Italy,Singapore,1998,439.20000000000005
Italy,Singapore,1999,436.4
Italy,Singapore,2000,589.9
Italy,Singapore,2001,444.40000000000003
Italy,Singapore,2002,389.7
Italy,Singapore,2003,284.3
Italy,Singapore,2004,407.40000000000003
Italy,Singapore,2005,312.0
Italy,Singapore,2006,345.90000000000003
Italy,Singapore,2007,495.7
Italy,Singapore,2008,645.4
Italy,Singapore,2009,546.9
Italy,Singapore,2010,623.3
Italy,Singapore,2011,659.9
Italy,Singapore,2012,528.4
Italy,Singapore,2013,549.2
Italy,Singapore,2014,526.1999999999999
Italy,Singapore,2015,665.3000000000001
Italy,Singapore,2016,563.7
Italy,Singapore,2017,556.2
Italy,Singapore,2018,641.6
Italy,Singapore,2019,525.6
Italy,Singapore,2020,494.6
Italy,Slovak Republic,1997,549.7
Italy,Slovak Republic,1998,550.7
Italy,Slovak Republic,1999,489.4
Italy,Slovak Republic,2000,474.0
Italy,Slovak Republic,2001,618.6
Italy,Slovak Republic,2002,748.8
Italy,Slovak Republic,2003,910.2
Italy,Slovak Republic,2004,1289.7
Italy,Slovak Republic,2005,1304.4
Italy,Slovak Republic,2006,1586.7
Italy,Slovak Republic,2007,1647.8
Italy,Slovak Republic,2008,2027.3
Italy,Slovak Republic,2009,1442.4
Italy,Slovak Republic,2010,1468.2
Italy,Slovak Republic,2011,1769.9
Italy,Slovak Republic,2012,1680.3999999999999
Italy,Slovak Republic,2013,1796.3999999999999
Italy,Slovak Republic,2014,1932.5
Italy,Slovak Republic,2015,1834.3999999999999
Italy,Slovak Republic,2016,1869.0
Italy,Slovak Republic,2017,2053.4
Italy,Slovak Republic,2018,2308.5
Italy,Slovak Republic,2019,2175.0
Italy,Slovak Republic,2020,1938.7
Italy,Slovenia,1997,1051.0
Italy,Slovenia,1998,1103.5
Italy,Slovenia,1999,1110.4
Italy,Slovenia,2000,1158.2
Italy,Slovenia,2001,1206.8
Italy,Slovenia,2002,1309.6000000000001
Italy,Slovenia,2003,1714.9
Italy,Slovenia,2004,2233.3
Italy,Slovenia,2005,2487.9
Italy,Slovenia,2006,2922.5
Italy,Slovenia,2007,3414.9
Italy,Slovenia,2008,3911.7
Italy,Slovenia,2009,2428.3
Italy,Slovenia,2010,2548.2000000000003
Italy,Slovenia,2011,3113.0
Italy,Slovenia,2012,2693.2999999999997
Italy,Slovenia,2013,2512.9
Italy,Slovenia,2014,2417.0
Italy,Slovenia,2015,2217.9
Italy,Slovenia,2016,2124.9
Italy,Slovenia,2017,2525.7999999999997
Italy,Slovenia,2018,2838.7999999999997
Italy,Slovenia,2019,2657.0
Italy,Slovenia,2020,2186.4
Italy,South Africa,1997,1029.0
Italy,South Africa,1998,931.9
Italy,South Africa,1999,828.3
Italy,South Africa,2000,916.8000000000001
Italy,South Africa,2001,929.4
Italy,South Africa,2002,937.9
Italy,South Africa,2003,1142.3
Italy,South Africa,2004,1524.2
Italy,South Africa,2005,1678.7
Italy,South Africa,2006,1982.0
Italy,South Africa,2007,2228.9
Italy,South Africa,2008,2282.0
Italy,South Africa,2009,1606.5
Italy,South Africa,2010,1778.3
Italy,South Africa,2011,2168.0
Italy,South Africa,2012,2123.5
Italy,South Africa,2013,2231.9
Italy,South Africa,2014,2204.9
Italy,South Africa,2015,1844.1000000000001
Italy,South Africa,2016,1553.4
Italy,South Africa,2017,1712.3999999999999
Italy,South Africa,2018,1916.3
Italy,South Africa,2019,1663.8
Italy,South Africa,2020,1274.6000000000001
Italy,South Korea,1997,1640.1
Italy,South Korea,1998,875.2
Italy,South Korea,1999,880.8
Italy,South Korea,2000,1134.1
Italy,South Korea,2001,1258.9
Italy,South Korea,2002,1477.0
Italy,South Korea,2003,1673.5
Italy,South Korea,2004,1913.4
Italy,South Korea,2005,2259.9
Italy,South Korea,2006,2516.6
Italy,South Korea,2007,2995.0
Italy,South Korea,2008,3774.2999999999997
Italy,South Korea,2009,2583.8
Italy,South Korea,2010,2815.0
Italy,South Korea,2011,3715.4
Italy,South Korea,2012,4081.7
Italy,South Korea,2013,4388.8
Italy,South Korea,2014,4872.0
Italy,South Korea,2015,4432.2
Italy,South Korea,2016,3944.5
Italy,South Korea,2017,4098.7
Italy,South Korea,2018,4258.8
Italy,South Korea,2019,4537.8
Italy,South Korea,2020,4274.6
Italy,Spain,1997,9402.7
Italy,Spain,1998,10714.6
Italy,Spain,1999,10838.199999999999
Italy,Spain,2000,11037.2
Italy,Spain,2001,11418.9
Italy,Spain,2002,11809.5
Italy,Spain,2003,15002.0
Italy,Spain,2004,18814.6
Italy,Spain,2005,19358.9
Italy,Spain,2006,21560.6
Italy,Spain,2007,28244.7
Italy,Spain,2008,26980.0
Italy,Spain,2009,16269.2
Italy,Spain,2010,16681.5
Italy,Spain,2011,17605.7
Italy,Spain,2012,14823.0
Italy,Spain,2013,13911.1
Italy,Spain,2014,14687.1
Italy,Spain,2015,13414.900000000001
Italy,Spain,2016,13790.5
Italy,Spain,2017,15549.1
Italy,Spain,2018,17017.9
Italy,Spain,2019,15496.0
Italy,Spain,2020,13041.599999999999
Italy,Sweden,1997,1654.3
Italy,Sweden,1998,1834.0
Italy,Sweden,1999,1774.0
Italy,Sweden,2000,1745.0
Italy,Sweden,2001,1625.3
Italy,Sweden,2002,1735.0
Italy,Sweden,2003,2093.6
Italy,Sweden,2004,2557.6
Italy,Sweden,2005,2627.6
Italy,Sweden,2006,3084.9
Italy,Sweden,2007,3823.1
Italy,Sweden,2008,4126.8
Italy,Sweden,2009,2466.3
Italy,Sweden,2010,2875.7999999999997
Italy,Sweden,2011,3426.4
Italy,Sweden,2012,2952.7000000000003
Italy,Sweden,2013,3117.9
Italy,Sweden,2014,2937.1
Italy,Sweden,2015,2608.6
Italy,Sweden,2016,2636.7
Italy,Sweden,2017,2868.3
Italy,Sweden,2018,3057.8
Italy,Sweden,2019,2849.2
Italy,Sweden,2020,2729.3
Italy,Switzerland,1997,5545.9
Italy,Switzerland,1998,5568.2
Italy,Switzerland,1999,5392.5
Italy,Switzerland,2000,5511.5
Italy,Switzerland,2001,5705.6
Italy,Switzerland,2002,6092.5
Italy,Switzerland,2003,7084.2
Italy,Switzerland,2004,8303.9
Italy,Switzerland,2005,8882.3
Italy,Switzerland,2006,10137.2
Italy,Switzerland,2007,11230.8
Italy,Switzerland,2008,13787.5
Italy,Switzerland,2009,10949.5
Italy,Switzerland,2010,11026.9
Italy,Switzerland,2011,12812.9
Italy,Switzerland,2012,10852.199999999999
Italy,Switzerland,2013,11627.6
Italy,Switzerland,2014,9718.1
Italy,Switzerland,2015,9021.9
Italy,Switzerland,2016,9778.4
Italy,Switzerland,2017,10331.1
Italy,Switzerland,2018,10744.2
Italy,Switzerland,2019,9787.9
Italy,Switzerland,2020,9956.9
Italy,Thailand,1997,656.5
Italy,Thailand,1998,332.3
Italy,Thailand,1999,319.3
Italy,Thailand,2000,437.90000000000003
Italy,Thailand,2001,507.4
Italy,Thailand,2002,559.8
Italy,Thailand,2003,626.1999999999999
Italy,Thailand,2004,835.0
Italy,Thailand,2005,951.4
Italy,Thailand,2006,1160.0
Italy,Thailand,2007,1099.3
Italy,Thailand,2008,1485.8
Italy,Thailand,2009,1056.3
Italy,Thailand,2010,1096.9
Italy,Thailand,2011,1617.7
Italy,Thailand,2012,1683.8
Italy,Thailand,2013,1927.3
Italy,Thailand,2014,1682.3
Italy,Thailand,2015,1378.2
Italy,Thailand,2016,1293.5
Italy,Thailand,2017,1440.6
Italy,Thailand,2018,1599.3
Italy,Thailand,2019,1668.7
Italy,Thailand,2020,1415.1000000000001
Italy,Tunisia,1997,1056.2
Italy,Tunisia,1998,1096.3
Italy,Tunisia,1999,1034.9
Italy,Tunisia,2000,1031.7
Italy,Tunisia,2001,1053.1
Italy,Tunisia,2002,1081.5
Italy,Tunisia,2003,1252.8999999999999
Italy,Tunisia,2004,1466.0
Italy,Tunisia,2005,1677.3
Italy,Tunisia,2006,1904.3999999999999
Italy,Tunisia,2007,2589.8999999999996
Italy,Tunisia,2008,3125.6
Italy,Tunisia,2009,2098.2
Italy,Tunisia,2010,2601.1
Italy,Tunisia,2011,2450.5
Italy,Tunisia,2012,2256.0
Italy,Tunisia,2013,2282.1
Italy,Tunisia,2014,2275.4
Italy,Tunisia,2015,1875.4
Italy,Tunisia,2016,1819.7
Italy,Tunisia,2017,1956.8
Italy,Tunisia,2018,2150.1
Italy,Tunisia,2019,2043.1
Italy,Tunisia,2020,388.9
Italy,Türkiye,1997,3891.4
Italy,Türkiye,1998,3512.0
Italy,Türkiye,1999,2607.7000000000003
Italy,Türkiye,2000,3799.1
Italy,Türkiye,2001,2893.0
Italy,Türkiye,2002,3165.0
Italy,Türkiye,2003,4389.0
Italy,Türkiye,2004,5946.8
Italy,Türkiye,2005,6565.6
Italy,Türkiye,2006,7684.3
Italy,Türkiye,2007,8569.3
Italy,Türkiye,2008,9897.5
Italy,Türkiye,2009,6024.7
Italy,Türkiye,2010,7952.8
Italy,Türkiye,2011,10742.5
Italy,Türkiye,2012,10270.2
Italy,Türkiye,2013,10487.3
Italy,Türkiye,2014,9673.3
Italy,Türkiye,2015,4981.400000000001
Italy,Türkiye,2016,8198.1
Italy,Türkiye,2017,9185.6
Italy,Türkiye,2018,7828.4
Italy,Türkiye,2019,6478.2
Italy,Türkiye,2020,7276.0
Italy,Ukraine,1997,160.5
Italy,Ukraine,1998,120.4
Italy,Ukraine,1999,65.2
Italy,Ukraine,2000,80.4
Italy,Ukraine,2001,102.9
Italy,Ukraine,2002,114.7
Italy,Ukraine,2003,152.9
Italy,Ukraine,2004,187.9
Italy,Ukraine,2005,259.3
Italy,Ukraine,2006,420.2
Italy,Ukraine,2007,610.9
Italy,Ukraine,2008,930.5
Italy,Ukraine,2009,368.3
Italy,Ukraine,2010,452.2
Italy,Ukraine,2011,777.3
Italy,Ukraine,2012,1056.7
Italy,Ukraine,2013,1019.3000000000001
Italy,Ukraine,2014,750.3
Italy,Ukraine,2015,542.5
Italy,Ukraine,2016,823.3
Italy,Ukraine,2017,894.0
Italy,Ukraine,2018,1154.9
Italy,Ukraine,2019,1151.3
Italy,Ukraine,2020,1034.7
Italy,United Kingdom,1997,10996.6
Italy,United Kingdom,1998,11298.0
Italy,United Kingdom,1999,10441.1
Italy,United Kingdom,2000,10175.4
Italy,United Kingdom,2001,10508.4
Italy,United Kingdom,2002,11542.5
Italy,United Kingdom,2003,13571.5
Italy,United Kingdom,2004,15795.5
Italy,United Kingdom,2005,15198.699999999999
Italy,United Kingdom,2006,16600.9
Italy,United Kingdom,2007,19004.9
Italy,United Kingdom,2008,18455.3
Italy,United Kingdom,2009,11916.8
Italy,United Kingdom,2010,12509.1
Italy,United Kingdom,2011,14016.9
Italy,United Kingdom,2012,12093.4
Italy,United Kingdom,2013,13610.0
Italy,United Kingdom,2014,15066.4
Italy,United Kingdom,2015,12935.0
Italy,United Kingdom,2016,12033.4
Italy,United Kingdom,2017,12356.7
Italy,United Kingdom,2018,13511.1
Italy,United Kingdom,2019,13281.6
Italy,United Kingdom,2020,11601.6
Italy,United States,1997,18551.0
Italy,United States,1998,20368.100000000002
Italy,United States,1999,21571.2
Italy,United States,2000,24271.8
Italy,United States,2001,24355.6
Italy,United States,2002,24240.5
Italy,United States,2003,24838.9
Italy,United States,2004,26742.2
Italy,United States,2005,28025.2
Italy,United States,2006,30024.7
Italy,United States,2007,30142.9
Italy,United States,2008,30887.2
Italy,United States,2009,19926.399999999998
Italy,United States,2010,19847.100000000002
Italy,United States,2011,23726.3
Italy,United States,2012,24143.8
Italy,United States,2013,25489.3
Italy,United States,2014,27735.8
Italy,United States,2015,30077.2
Italy,United States,2016,29035.2
Italy,United States,2017,31099.4
Italy,United States,2018,34451.5
Italy,United States,2019,34958.6
Italy,United States,2020,27450.7
Italy,Vietnam,1997,420.59999999999997
Italy,Vietnam,1998,504.79999999999995
Italy,Vietnam,1999,501.40000000000003
Italy,Vietnam,2000,181.1
Italy,Vietnam,2001,201.9
Italy,Vietnam,2002,253.8
Italy,Vietnam,2003,381.2
Italy,Vietnam,2004,274.8
Italy,Vietnam,2005,212.7
Italy,Vietnam,2006,245.10000000000002
Italy,Vietnam,2007,438.3
Italy,Vietnam,2008,509.40000000000003
Italy,Vietnam,2009,543.5
Italy,Vietnam,2010,553.2
Italy,Vietnam,2011,655.0
Italy,Vietnam,2012,540.8
Italy,Vietnam,2013,727.1
Italy,Vietnam,2014,770.4
Italy,Vietnam,2015,925.2
Italy,Vietnam,2016,1058.2
Italy,Vietnam,2017,1159.7
Italy,Vietnam,2018,1410.8
Italy,Vietnam,2019,1461.1
Italy,Vietnam,2020,1262.7
Italy,World,1997,166600.1
Italy,World,1998,167434.0
Italy,World,1999,160667.0
Italy,World,2000,162372.5
Italy,World,2001,165701.4
Italy,World,2002,170797.6
Italy,World,2003,202121.0
Italy,World,2004,238084.69999999998
Italy,World,2005,250761.3
Italy,World,2006,283653.9
Italy,World,2007,339584.5
Italy,World,2008,376219.2
Italy,World,2009,267379.7
Italy,World,2010,287394.5
Italy,World,2011,334391.30000000005
Italy,World,2012,312742.7
Italy,World,2013,322208.3
Italy,World,2014,324824.0
Italy,World,2015,284260.4
Italy,World,2016,282842.7
Italy,World,2017,310339.8
Italy,World,2018,337953.10000000003
Italy,World,2019,321934.2
Italy,World,2020,293658.0
Japan,Argentina,1997,866.1
Japan,Argentina,1998,1029.4
Japan,Argentina,1999,769.1
Japan,Argentina,2000,767.5
Japan,Argentina,2001,566.9
Japan,Argentina,2002,234.9
Japan,Argentina,2003,279.4
Japan,Argentina,2004,408.0
Japan,Argentina,2005,346.3
Japan,Argentina,2006,615.3
Japan,Argentina,2007,827.1
Japan,Argentina,2008,946.1999999999999
Japan,Argentina,2009,607.6999999999999
Japan,Argentina,2010,837.9
Japan,Argentina,2011,988.6
Japan,Argentina,2012,1024.5
Japan,Argentina,2013,998.5999999999999
Japan,Argentina,2014,994.6999999999999
Japan,Argentina,2015,792.5
Japan,Argentina,2016,644.5
Japan,Argentina,2017,688.2
Japan,Argentina,2018,765.6
Japan,Argentina,2019,608.4
Japan,Argentina,2020,492.6
Japan,Australia,1997,6534.5
Japan,Australia,1998,6337.8
Japan,Australia,1999,7112.3
Japan,Australia,2000,6712.5
Japan,Australia,2001,6044.6
Japan,Australia,2002,6368.7
Japan,Australia,2003,7780.3
Japan,Australia,2004,9515.0
Japan,Australia,2005,10635.6
Japan,Australia,2006,9640.300000000001
Japan,Australia,2007,11971.0
Japan,Australia,2008,13458.6
Japan,Australia,2009,10468.5
Japan,Australia,2010,13603.800000000001
Japan,Australia,2011,14746.5
Japan,Australia,2012,14863.5
Japan,Australia,2013,14004.300000000001
Japan,Australia,2014,12478.6
Japan,Australia,2015,10609.8
Japan,Australia,2016,10482.2
Japan,Australia,2017,12168.0
Japan,Australia,2018,12299.6
Japan,Australia,2019,10492.0
Japan,Australia,2020,9808.4
Japan,Austria,1997,1067.7
Japan,Austria,1998,1143.2
Japan,Austria,1999,1279.0
Japan,Austria,2000,1400.7
Japan,Austria,2001,1102.3999999999999
Japan,Austria,2002,973.1999999999999
Japan,Austria,2003,1253.3
Japan,Austria,2004,1476.4
Japan,Austria,2005,1376.8
